PSMILES,Tg
[*]c1ccc(Oc2ccc(-n3c(=O)c4c(Oc5ccc(OC)cc5)c5c(=O)n([*])c(=O)c5c(Oc5ccc(OC)cc5)c4c3=O)cc2)cc1,576.65
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(/C=C/c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,576.15
[*]C1C2CC(C1[*])C([Si](C)(C)C)C2,576.15
[*]Cc1cc(C)c(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7c(C)cc([*])cc7C)cc5)C6=O)cc4C3=O)cc2)c(C)c1,576.15
[*]Nc1ccc(Cc2ccc(NC(=O)c3cc(C([*])=O)cc(N4C(=O)C5C6C=CC(C6)C5C4=O)c3)cc2)cc1,576.15
[*]Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(c7ccc(C([*])=O)cc7)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)cc3)cc2)cc1,576.15
[*]Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4ccc(-c6sc(-c7ccc(N8C(=O)c9ccc(C([*])=O)cc9C8=O)cc7)c(-c7ccccc7)c6-c6ccccc6)cc4)C5=O)cc3)cc2)cc1,576.15
[*]Nc1ccc(Oc2ccc3nc(-c4ccc([N+](=O)[O-])cc4)c(-c4ccc(Oc5ccc(-c6nc7cc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)N(c9ccc(C(c%11ccc(N%12C(=O)c%13ccc(C([*])=O)cc%13C%12=O)cc%11)(C(F)(F)F)C(F)(F)F)cc9)C%10=O)cc8)ccc7nc6-c6ccc([N+](=O)[O-])cc6)cc5)cc4)nc3c2)cc1,576.15
[*]c1ccc(C(=O)Nc2ccc(C(=O)Nc3cccc(NC(=O)c4ccc(NC(=O)c5ccc([Si]([*])(C)C)cc5)cc4)c3)cc2)cc1,576.15
[*]c1ccc(NC(=O)c2cc(C(=O)Nc3ccc(C([*])(C)C)cc3)cc(N3C(=O)C=CC3=O)c2)cc1,576.15
[*]c1ccc2c(c1)C(=O)N(c1cc(Br)c(Oc3c(Br)cc(N4C(=O)c5ccc(C([*])(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3Br)c(Br)c1)C2=O,576.15
[*]c1ccc2oc(-c3ccc(Oc4ccc(-c5nc6cc(C([*])(C(F)(F)F)C(F)(F)F)ccc6o5)cc4)cc3)nc2c1,576.15
[*]c1cccc(P(=O)(c2ccc(C(F)(F)F)cc2)c2cccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5c(-c5ccc(C(F)(F)F)cc5)c4c3=O)c2)c1,576.15
[*]c1ccc(N2C(=O)c3cccc(-c4cccc5c4C(=O)N(c4ccc(C6([*])CCCCC6)cc4C)C5=O)c3C2=O)c(C)c1,575.65
[*]c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,575.65
[*]c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc4ccc(Oc5ccc(N6C(=O)c7ccc(C([*])(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4c3)cc1)C2=O,575.45
[*]C(=O)Nc1ccc(Cc2ccc(NC(=O)c3cc([*])cc(NC(=O)c4ccncc4)c3)cc2)cc1,575.15
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(Cc4ccc(Cc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc4)cc3)cc1)C2=O,575.15
[*]Nc1ccc(-c2cc(-c3ccc(-c4ccccc4)cc3)cc(-c3ccc(NC(=O)Nc4ccc5c(c4)C(=O)N(c4ccc(Oc6ccc7ccccc7c6-c6c(Oc7ccc(N8C(=O)c9ccc(NC([*])=O)cc9C8=O)cc7)ccc7ccccc67)cc4)C5=O)cc3)n2)cc1,575.15
[*]Nc1ccc(Cc2ccc(NC(=O)c3ccc(Oc4nc(Oc5ccc(C([*])=O)cc5)nc(Sc5ccccc5)n4)cc3)cc2)cc1,575.15
[*]Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6ccc(Cc8ccc(N9C(=O)c%10ccc(C([*])=O)cc%10C9=O)cc8)cc6)C7=O)cc5)cc4)NC(=O)c4ccccc43)cc2)cc1,575.15
[*]Nc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(C8(c9ccc(Oc%10ccc(N%11C(=O)c%12ccc(C([*])=O)cc%12C%11=O)cc%10)cc9)NC(=O)c9ccccc98)cc7)cc5)C6=O)cc4)cc3)cc2)cc1,575.15
[*]Nc1ccc(Oc2ccc3nc(-c4ccccc4)c(-c4ccc(-c5nc6cc(Oc7ccc(NC(=O)c8cc(C([*])=O)cc(N9C(=O)c%10ccccc%10C9=O)c8)cc7)ccc6nc5-c5ccccc5)cc4)nc3c2)cc1,575.15
[*]Nc1ccc(Oc2cccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(C6(c7ccc(Oc8ccc(N9C(=O)c%10ccc(C([*])=O)cc%10C9=O)cc8)cc7)NC(=O)c7ccccc76)cc5)cc3)C4=O)c2)cc1,575.15
[*]Nc1cccc(NC(=O)c2ccc3[nH]c(-c4cccc(-c5nc6cc(C([*])=O)ccc6[nH]5)c4)nc3c2)n1,575.15
[*]c1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(c4ccc([*])cc4C)C5=O)cc3C2=O)c(C)c1,575.15
[*]c1cc(C)c(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4c(C)cc(C([*])c6cc(C(F)(F)F)cc(C(F)(F)F)c6)cc4C)C5=O)cc3C2=O)c(C)c1,574.25
[*]C(=O)c1ccc(-n2nc(-c3ccc(Oc4ccc(-c5nn(-c6ccc([*])cc6)c(=O)c6ccccc56)cc4)cc3)c3ccccc3c2=O)cc1,574.15
[*]Nc1ccc(-c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc6c(N7C(=O)c8ccc(C([*])=O)cc8C7=O)cccc56)cc3)C4=O)cc2)cc1,574.15
[*]Oc1ccc(-c2ccc(Oc3ccc4ccccc4c3-c3c([*])ccc4ccccc34)c3ccccc23)c2ccccc12,574.15
[*]c1ccc(Oc2ccc(-c3nc(-c4ccc(-c5nc(-c6ccc(Oc7ccc(S([*])(=O)=O)cc7)cc6)c(-c6ccccc6)[nH]5)cc4)[nH]c3-c3ccccc3)cc2)cc1,574.15
[*]c1ccc2c(c1)C(=O)N(c1ccc(Sc3ccc(N4C(=O)c5ccc(C([*])(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,574.15
[*]c1ccc2oc(-c3cccc(-c4nc5cc(C([*])(C(F)(F)F)C(F)(F)F)ccc5o4)c3)nc2c1,574.15
[*]c1ccc2oc(-c3cccc(-c4nc5cc(C([*])(c6ccccc6)C(F)(F)F)ccc5o4)c3)nc2c1,574.15
[*]c1cccc(-n2nc(-c3ccccc3)c3ccc(Oc4ccc5c(=O)n([*])nc(-c6ccccc6)c5c4)cc3c2=O)c1C#N,574.15
[*]Cc1ccc(N2C(=O)c3ccc(Sc4ccc5c(c4)C(=O)N(c4ccc([*])cc4C(C)(C)C)C5=O)cc3C2=O)c(C(C)(C)C)c1,573.65
[*]C(=O)Nc1cccc(NC(=O)c2cc([*])cc(NC(=O)c3ccccc3)c2)c1,573.15
[*]C1C([*])C2CC1C(C(=O)OCCC13CC4CC(CC(C4)C1)C3)C2C(=O)OCCC12CC3CC(CC(C3)C1)C2,573.15
[*]Nc1ccc(C(=O)c2ccc(NC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,573.15
[*]Nc1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc(C([*])=O)cc4)C5=O)cc3C2=O)cc1,573.15
[*]Nc1ccc(NC(=O)c2ccc3[nH]c(-c4ccc(-c5nc6cc(C(=O)Nc7ccc(C([*])=O)cc7)ccc6[nH]5)cc4)nc3c2)cc1,573.15
[*]Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4ccc(Oc6ccc(C7(c8ccc(Oc9ccc(N%10C(=O)c%11ccc(C([*])=O)cc%11C%10=O)cc9)cc8)NC(=O)c8ccccc87)cc6)cc4)C5=O)cc3)cc2)cc1,573.15
[*]Oc1c(F)c(F)c(Oc2c(F)c(F)c3c(c2F)C(=O)N(c2c(F)c(F)c(Oc4c(F)c(F)c(N5C(=O)c6c(F)c([*])c(F)c(F)c6C5=O)c(F)c4F)c(F)c2F)C3=O)c(F)c1F,573.15
[*]Oc1cc(-c2ccccc2)c2cc(-c3ccc(-c4ccc5nc([*])cc(-c6ccccc6)c5c4)cc3)ccc2n1,573.15
[*]Oc1ccc(S(=O)(=O)c2ccc3cc(S(=O)(=O)c4ccc(Oc5c(C)cc(-c6cc(C)c([*])c(C)c6C)c(C)c5C)cc4)ccc3c2)cc1,573.15
[*]Oc1ccc2c(c1)C(=O)N(c1ncc(-c3ccc(Oc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc3)s1)C2=O,573.15
[*][Te]c1ccc(N=Nc2ccc([*])cc2)cc1,573.15
[*]c1c(C)cc(C)c(C(=O)c2cccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)c2)c1C,573.15
[*]c1c(CC)cc(Cc2cc(CC)c(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)c(CC)c2Cl)c(Cl)c1CC,573.15
[*]c1ccc(-c2cc(-c3ccccc3)c(/N=C/c3ccc(C=Nc4c(-c5ccccc5)cc([*])cc4-c4ccccc4)cc3)c(-c3ccccc3)c2)cc1,573.15
[*]c1ccc(-c2ccc(-c3ccc(-c4cc(-c5ccccc5)c5cc(Oc6ccc7nc([*])cc(-c8ccccc8)c7c6)ccc5n4)cc3)cc2)cc1,573.15
[*]c1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(Cc4ccc(NC(=O)c5ccc(NC(=O)c6ccc([Si]([*])(C)C)cc6)cc5)cc4)cc3)cc2)cc1,573.15
[*]c1ccc(Oc2ccc(-c3cc(-c4ccc(Oc5ccc(-c6cc([*])nc7ccccc67)cc5)cc4)c4ccccc4n3)cc2)cc1,573.15
[*]c1ccc(Oc2ccc(-c3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)cc4)cc3)cc2)cc1,573.15
[*]c1ccc(Oc2ccc(-c3nc4ccc(-c5ccc6nc([*])c(-c7ccccc7)c(-c7ccccc7)c6c5)cc4c(-c4ccccc4)c3-c3ccccc3)cc2)cc1,573.15
[*]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5c6c(c([*])c7ccccc57)C(=O)N(c5ccc(F)cc5)C6=O)cc4)cc3)cc2)cc1,573.15
[*]c1ccc2c(c1)C(=O)N(c1ccc(OCC(F)(F)C(F)(F)C(F)(F)F)c(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,573.15
[*]c1ccc2c(c1)C(=O)N(c1ccc(Oc3cccc(N4C(=O)c5ccc(-c6c(-c7ccccc7)c(-c7ccccc7)c(-c7ccc(Sc8ccc(-c9c(-c%10ccccc%10)c(-c%10ccccc%10)c([*])c(-c%10ccccc%10)c9-c9ccccc9)cc8)cc7)c(-c7ccccc7)c6-c6ccccc6)cc5C4=O)c3)cc1)C2=O,573.15
[*]c1ccc2nc(-c3ccccc3)c(-c3ccc(Oc4ccc(-c5nc6cc([*])ccc6nc5-c5ccccc5)cc4)cc3)nc2c1,573.15
[*]c1cccc(P(=O)(c2cccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5c(-c5ccccc5)c4c3=O)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1,573.15
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,573.15
[*]Cc1cc(C)c(Oc2ccc(-n3c(=O)c4cc5c(=O)n(-c6ccc(Oc7c(C)cc([*])cc7C)cc6)c(=O)c5cc4c3=O)cc2)c(C)c1,572.65
[*]Cc1ccc(N2C(=O)c3cccc(-c4cccc5c4C(=O)N(c4ccc([*])cc4C)C5=O)c3C2=O)c(C)c1,572.65
[*]Nc1cccc2c(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc6c(N7C(=O)c8ccc(C([*])=O)cc8C7=O)cccc56)cc3)C4=O)cccc12,572.15
[*]c1cc(C)c(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(Oc7c(C)cc([*])cc7C)cc6C5=O)cc4)cc2)C3=O)c(C)c1,572.15
[*]c1ccc(C)c(N2C(=O)c3ccc(C(=O)Nc4ccc(Oc5ccc(-c6ccc(Oc7ccc(NC(=O)c8ccc9c(c8)C(=O)N([*])C9=O)cc7)cc6)cc5)cc4)cc3C2=O)c1,572.15
[*]c1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4ccc(C6([*])c7ccccc7-c7ccccc76)cc4C(C)C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c(C(C)C)c1,572.15
[*]c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C([*])(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3Br)c(Br)c1)C2=O,572.15
[*]c1ccc2oc(-c3ccc(Oc4ccc(-c5nc6cc(C([*])(c7ccccc7)C(F)(F)F)ccc6o5)cc4)cc3)nc2c1,572.15
[*]c1cccc(P(=O)(c2ccccc2)c2cccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5c(-c5cc(C(F)(F)F)cc(C(F)(F)F)c5)c4c3=O)c2)c1,572.15
[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(-c4cc(C)c([*])c(C)c4Br)c(Br)c3C)cc2)cc1,571.35
[*]Cc1cc(C)c(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(c5ccc(Oc7c(C)cc([*])cc7C)cc5)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)c(C)c1,571.15
[*]Nc1ccc(C2(c3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4ccc(Sc6ccc(Oc7ccc(Sc8ccc(N9C(=O)c%10ccc(C([*])=O)cc%10C9=O)cc8)cc7)cc6)cc4)C5=O)cc3)c3ccccc3-c3ccccc32)cc1,571.15
[*]Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6ccc(Sc8ccc(N9C(=O)c%10ccc(C([*])=O)cc%10C9=O)cc8)cc6)C7=O)cc5)cc4)NC(=O)c4ccccc43)cc2)cc1,571.15
[*]Nc1ccc(Oc2ccc(NC(=O)c3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(c6cccc(C([*])=O)c6)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)cc2)cc1,571.15
[*]Oc1ccc(-n2c(=O)c3cc4c(=O)n(-c5ccc(Oc6cc(C(C)(C)C)c([*])cc6C(C)(C)C)cc5)c(=O)c4cc3c2=O)cc1,571.15
[*]Sc1cc(C)c([*])cc1C,571.15
[*]c1cc(C)c(Oc2cccc3c2C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6cccc(Oc7c(C)cc([*])cc7C)c6C5=O)cc4)cc2)C3=O)c(C)c1,571.15
[*]c1ccc(Oc2ccc(-c3cccc(-c4ccc(Oc5ccc(-c6c7c(c([*])c8ccccc68)C(=O)N(c6ccccc6)C7=O)cc5)c(C(F)(F)F)c4)n3)cc2C(F)(F)F)cc1,571.15
[*]c1ccc2c(c1)C(=O)N(c1cccc(P(=O)(c3ccc(Oc4ccc(C56CC7CC(CC(C7)C5)C6)cc4)cc3)c3cccc(N4C(=O)c5ccc(C([*])(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c1)C2=O,571.15
[*]c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc(C([*])(C(F)(F)F)C(F)(F)F)cc4C3=O)c1)C2=O,571.15
[*]Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(C([*])=O)cc2)C3=O)cc1,570.65
[*]Nc1cccc(NC(=O)c2ccc3[nH]c(-c4cccc(-c5nc6cc(C([*])=O)ccc6[nH]5)c4)nc3c2)c1,570.65
[*]Cc1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc([*])cc4C)C5=O)cc3C2=O)c(C)c1,570.65
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc([*])cc3)cc1)C2=O,570.15
[*]Nc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc4ccccc4c3-c3c(Oc4ccc(N5C(=O)c6ccc(NC(=O)Nc7cccc8c(NC([*])=O)cccc78)cc6C5=O)cc4)ccc4ccccc34)cc1)C2=O,570.15
[*]c1ccc(-c2ccc(C3([*])c4ccccc4-c4ccccc43)cc2)cc1,570.15
[*]c1ccc(C(=O)Oc2ccc3c(c2)Oc2cc(OC(=O)c4ccc5c(c4)C([*])(C)CC5(C)C)ccc2C3(C)C)cc1,570.15
[*]c1ccc(Cc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)c(C)c2C)c(C)c1C,570.15
[*]c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(S([*])(=O)=O)cc5)cc4)C4CC5CC(C4)CC3C5)cc2)cc1,570.15
[*]c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(C([*])(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,570.15
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3Br)c(Br)c1)C2=O,569.15
[*]Nc1ccc(-n2c(=O)c3cc4c(=O)n(-c5ccc(NC(=O)c6cccc(C([*])=O)c6)cc5)c(=O)c4cc3c2=O)cc1,569.15
[*]Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(NC(=O)c5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N(c8ccc(C([*])=O)cc8)C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4)cc3)cc2)cc1,569.15
[*]Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6ccc(-c7ccc(C([*])=O)cc7)cc6)cc5)cc4)CC4CCC3C4)cc2)cc1,569.15
[*]Nc1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(C([*])=O)cc3)C4=O)cc2)cc1,569.15
[*]c1ccc(Oc2ccc(-c3cc(-c4ccc(Oc5ccc(P([*])(=O)c6ccccc6)cc5)cc4)n[nH]3)cc2)cc1,569.15
[*]c1ccc2oc(C3CCC(c4nc5cc(S([*])(=O)=O)ccc5o4)CC3)nc2c1,569.15
[*]c1cccc(C(c2cccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)c2)(C(F)(F)F)C(F)(F)F)c1,569.15
[*]c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C([*])(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,568.65
[*]Nc1ccc(-c2cc(-c3ccccc3)cc(-c3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4ccc(Oc6cccc7c(N8C(=O)c9ccc(C([*])=O)cc9C8=O)cccc67)cc4)C5=O)cc3)n2)cc1,568.15
[*]Nc1ccc(NC(=O)c2ccc(C([*])=O)cc2)cc1,568.15
[*]Nc1ccc(NC(=O)c2ccc3[nH]c(-c4cc(-c5nc6cc(C([*])=O)ccc6[nH]5)cc(N5C(=O)c6ccccc6C5=O)c4)nc3c2)cc1,568.15
[*]Nc1ccc(NC(=O)c2ccc3[nH]c(-c4ccc(C(=O)Nc5ccc(C([*])=O)cc5)cc4)nc3c2)cc1,568.15
[*]Nc1ccc(NC(=O)c2cccc(C([*])=O)c2)cc1,568.15
[*]Nc1ccc(Oc2ccc(N3C(=O)c4ccc(C([*])=O)cc4C3=O)cc2)cc1,568.15
[*]Nc1ccc(Oc2ccc3nc(-c4ccccc4)c(-c4ccc(Oc5ccc(-c6nc7cc(Oc8ccc(NC(=O)c9cc(C([*])=O)cc(N%10C(=O)c%11c(Cl)c(Cl)c(Cl)c(Cl)c%11C%10=O)c9)cc8)ccc7nc6-c6ccccc6)cc5)cc4)nc3c2)cc1,568.15
[*]Oc1ccc2c(c1)Oc1cc(OC([*])=O)ccc1C21c2ccccc2-c2ccccc21,568.15
[*]c1cc(C)c(NC(=O)c2ccc(Oc3cc(C(C)(C)C)c(Oc4ccc(C(=O)Nc5c(C)cc(C([*])(C)C)cc5C)cc4)cc3C(C)(C)C)cc2)c(C)c1,568.15
[*]c1cc(C)c(Oc2ccc3c(c2)C(=O)N(c2cccc(N4C(=O)c5ccc(Oc6c(C)cc([*])cc6C)cc5C4=O)c2)C3=O)c(C)c1,568.15
[*]c1ccc(OC(=O)c2ccc([Si](c3ccccc3)(c3ccccc3)c3ccc(C(=O)Oc4ccc(C([*])(C)C)cc4)cc3)cc2)cc1,568.15
[*]c1ccc(Oc2ccc(-c3nn(-c4ccc(S(=O)(=O)c5ccc(-n6nc([*])c7ccccc7c6=O)cc5)cc4)c(=O)c4ccccc34)cc2)cc1,568.15
[*]c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)cc4)cc3)cc2)cc1,568.15
[*]c1ccc([Si](C)(C)c2ccc3c(c2)C(=O)N(c2ccc(Cc4ccc(N5C(=O)c6ccc([Si]([*])(C)C)cc6C5=O)cc4)cc2)C3=O)cc1,568.15
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc([*])cc4C3=O)cc(C(F)(F)F)c1)C2=O,567.9
[*]C(=O)Nc1ccc(Oc2ccc(NC(=O)c3cc([*])cc(NC(=O)c4ccccc4)c3)cc2)cc1,567.65
[*]Nc1ccc(Cc2ccc(NC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,567.65
[*]Oc1ccc2c(-c3ccccc3)nn(-c3ccc(S(=O)(=O)c4ccc(-n5nc(-c6ccccc6)c6ccc([*])cc6c5=O)cc4)cc3)c(=O)c2c1,567.65
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C#Cc3cccc(N4C(=O)c5ccc([*])cc5C4=O)c3)c1)C2=O,567.15
[*]Nc1ccc(-c2ccc(NC(=O)c3cccc(C([*])=O)c3)cc2)cc1,567.15
[*]Nc1cccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4cccc(Nc6nc([*])nc(N(C)C)n6)c4)C5=O)cc3C2=O)c1,567.15
[*]Nc1cccc(NC(=O)c2ccc3[nH]c(-c4ccc(-c5nc6cc(C([*])=O)ccc6[nH]5)cc4)nc3c2)c1,567.15
[*]c1ccc(OC(=O)Oc2ccc(C3([*])c4cc(OC)ccc4-c4ccc([N+](=O)[O-])cc43)cc2)cc1,567.15
[*]Oc1cccc2c1C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5cccc([*])c5C4=O)cc3)cc1)C2=O,566.9
[*]C(=O)Nc1ccc(C(c2ccc(NC(=O)c3ccc(C)c(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(c6cc([*])ccc6C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,566.65
[*]C(=O)c1c(C(=O)c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc([*])cc6)cc5)c5ccccc5-c5ccccc54)cc3)cc2)c(-c2ccc(F)cc2)c(-c2ccc(F)cc2)c(-c2ccc(F)cc2)c1-c1ccc(F)cc1,566.15
[*]C1=C(c2ccccc2)C(=O)N(c2ccc(Oc3ccc(N4C(=O)C(c5ccccc5)=C(c5ccc([*])cc5)C4=O)cc3)cc2)C1=O,566.15
[*]Nc1ccc(Cc2ccc(NC(=O)c3cc(C([*])=O)cc(N4C(=O)C5C6CCC(C6)C5C4=O)c3)cc2)cc1,566.15
[*]Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(NC(=O)c5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N(c8ccc(C([*])=O)cc8)C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,566.15
[*]Nc1ccc(Oc2ccc3nc(-c4ccccc4)c(-c4ccc(-c5nc6cc(Oc7ccc(NC(=O)c8ccc9c(c8)C(=O)N(c8ccc(C(c%10ccc(N%11C(=O)c%12ccc(C([*])=O)cc%12C%11=O)cc%10)(C(F)(F)F)C(F)(F)F)cc8)C9=O)cc7)ccc6nc5-c5ccccc5)cc4)nc3c2)cc1,566.15
[*]Nc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4cccc5c(N6C(=O)c7ccc(C([*])=O)cc7C6=O)cccc45)cc2)C3=O)n1,566.15
[*]Oc1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(c4ccc(Oc6cc(C(C)(C)C)c([*])cc6C(C)(C)C)cc4)C5=O)cc3C2=O)cc1,566.15
[*]Oc1ccc(N2C(=O)c3ccc(C(=O)Nc4ccc(Oc5ccc(C6(c7ccc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)N(c9ccc(Oc%11ccc([*])c(C)c%11)cc9)C%10=O)cc8)cc7)NC(=O)c7ccccc76)cc5)cc4)cc3C2=O)cc1,566.15
[*]Oc1ccc2c(c1)C(=O)N(c1ccc(C(c3ccccc3)(c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)C(F)(F)F)cc1)C2=O,566.15
[*]Oc1ccc2c(c1)C(=O)N(c1cccc(C(c3ccccc3)(c3cccc(N4C(=O)c5ccc([*])cc5C4=O)c3)C(F)(F)F)c1)C2=O,566.15
[*]c1ccc(C(=O)Nc2ccc(C3(c4ccc(NC(=O)c5ccc([*])cc5C)cc4)c4ccccc4-c4ccccc43)cc2)c(C)c1,566.15
[*]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(C)cc3)cc2)c(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1,566.15
[*]c1cccc(P(=O)(c2cccc(-n3c(=O)c4c(-c5cc(C(F)(F)F)cc(C(F)(F)F)c5)c5c(=O)n([*])c(=O)c5c(-c5cc(C(F)(F)F)cc(C(F)(F)F)c5)c4c3=O)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1,566.15
[*]C(=O)c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc([*])cc4)C5=O)cc3C2=O)cc1,566.15
[*]c1ccc2nc(-c3ccc(Oc4ccc(-c5nc6cc([*])ccc6nc5-c5ccccc5)cc4)cc3)c(-c3ccccc3)nc2c1,565.65
